region,control_plane_name,control_plane_id,serverless_gateway_url,auth_server_url
"us","student-44-cp","8400d586-cf4b-4d6f-b1cd-7e01bc081dde","https://fd6b6d3530.us.serverless.gateways.konggateway.com","https://y0ftvuasacap6ulo.us.identity.konghq.com/auth"
"us","student-45-cp","8ad79f1b-15a0-44df-8f1e-3f3cf285755c","https://8d5b294a00.us.serverless.gateways.konggateway.com","https://wd275rdwv69fudre.us.identity.konghq.com/auth"
"us","student-46-cp","8fec7f4a-fc24-4acb-9596-dfc70882a527","https://f69dab0a51.us.serverless.gateways.konggateway.com","https://u3h1muwxvxlgf8dk.us.identity.konghq.com/auth"
"us","student-47-cp","87707578-6653-44d2-a578-6e6b1f3037be","https://4276ae106a.us.serverless.gateways.konggateway.com","https://5hj9up44zoysk5a7.us.identity.konghq.com/auth"
"us","student-48-cp","72cc930e-4102-4df2-b27c-abd23137276a","https://6f21441eb0.us.serverless.gateways.konggateway.com","https://26bwrpe83tov9n59.us.identity.konghq.com/auth"
"us","student-49-cp","0aad5176-382b-4aa4-ab56-c3efd5338616","https://066d28a7ad.us.serverless.gateways.konggateway.com","https://20pw07biy6t5x6p0.us.identity.konghq.com/auth"
"us","student-50-cp","7f857bee-3407-452a-918f-a19f734d56a7","https://01bde84b1e.us.serverless.gateways.konggateway.com","https://6b1k7gdh0v9tzn8d.us.identity.konghq.com/auth"
"us","student-51-cp","d958154e-c515-4087-98d3-197e01d2e744","https://80dedeee7e.us.serverless.gateways.konggateway.com","https://krgo3n7riz25bmtn.us.identity.konghq.com/auth"
"us","student-52-cp","4a27c626-e2c0-4a83-8867-c58c041be335","https://95779ec2f5.us.serverless.gateways.konggateway.com","https://sgnvkit02ifdnbxu.us.identity.konghq.com/auth"
"us","student-53-cp","9ba67660-728d-46f3-8617-1a116b49b6ac","https://238a81b465.us.serverless.gateways.konggateway.com","https://hxd2werulx1f3089.us.identity.konghq.com/auth"
"us","student-54-cp","fc9aa784-7fb2-45ee-9233-49cad7f090d8","https://c1173d9106.us.serverless.gateways.konggateway.com","https://gxk3ir4mcibuo76b.us.identity.konghq.com/auth"
"us","student-55-cp","1f570809-66e5-4ada-b0e4-79d91fd17b33","https://7147a72d8a.us.serverless.gateways.konggateway.com","https://7jhc2724s7du77kg.us.identity.konghq.com/auth"
"us","student-56-cp","a663f611-c8f1-47f3-a324-a3029a2dfa6b","https://811bac0a13.us.serverless.gateways.konggateway.com","https://vek1t199u68ufdky.us.identity.konghq.com/auth"
"us","student-57-cp","6fc150fe-8c4a-4957-8a9f-54d67ec17495","https://f1b50c54ec.us.serverless.gateways.konggateway.com","https://68qi7u8hf5meez3p.us.identity.konghq.com/auth"
"us","student-58-cp","cc5a945a-f1d7-4c0d-a972-fd836b4828cd","https://ddcf6bdad8.us.serverless.gateways.konggateway.com","https://rs5a8clok32krz19.us.identity.konghq.com/auth"
"us","student-59-cp","48976fdf-1e4f-4015-86e1-957c65f49076","https://be0a71a2ae.us.serverless.gateways.konggateway.com","https://v9fbpzrszozadzbd.us.identity.konghq.com/auth"
"us","student-60-cp","bd78be5f-3da2-46f2-a533-945a464d375d","https://d68172a776.us.serverless.gateways.konggateway.com","https://ypj814hjaxn2vbks.us.identity.konghq.com/auth"
"us","student-61-cp","472df7f0-aeb2-40f4-a771-46aff343c8d1","https://297a761cf0.us.serverless.gateways.konggateway.com","https://hhojlo08gprlcov0.us.identity.konghq.com/auth"
"us","student-62-cp","8a1529b7-2e6e-4e51-a9e6-d8daf1498002","https://aed7babe20.us.serverless.gateways.konggateway.com","https://z911psz0wxtnnqrk.us.identity.konghq.com/auth"
"us","student-63-cp","c06eac95-bf2d-41eb-8f71-60aad6abc923","https://81181146f6.us.serverless.gateways.konggateway.com","https://kngwdvnnnr82csxr.us.identity.konghq.com/auth"
"us","student-64-cp","e86f2b04-c941-49df-b98d-f747b7ddc917","https://6211796041.us.serverless.gateways.konggateway.com","https://n1g3vc6tlmay6d93.us.identity.konghq.com/auth"
"us","student-65-cp","3092e637-0e7a-45a6-812f-d6a80249c8cf","https://6dff2b7090.us.serverless.gateways.konggateway.com","https://w7sj5kueb1gnyf3l.us.identity.konghq.com/auth"
"us","student-66-cp","ae3e2016-531c-485a-b05e-16274f989338","https://be3336b0d0.us.serverless.gateways.konggateway.com","https://2bzhtxr597jmvlsk.us.identity.konghq.com/auth"
"us","student-67-cp","7206979a-b470-47d4-acd3-0df93aefb848","https://d7e756e65e.us.serverless.gateways.konggateway.com","https://gc1m5hnq2df9k8fr.us.identity.konghq.com/auth"
"us","student-68-cp","e201730e-aa26-4d74-9237-9d4176406e60","https://f3f84ae245.us.serverless.gateways.konggateway.com","https://88z12ljyo164pa0f.us.identity.konghq.com/auth"
"us","student-69-cp","1cead609-2db6-46bc-ab0f-3ba956eadb06","https://92a5486488.us.serverless.gateways.konggateway.com","https://5pzpbgmp2tfelwl6.us.identity.konghq.com/auth"
"us","student-70-cp","6ad7c3a6-4141-40c0-a803-eadd1893c577","https://45bfa8f752.us.serverless.gateways.konggateway.com","https://m8k5nybupslnumax.us.identity.konghq.com/auth"
"us","student-71-cp","a88b21e8-2d66-4be0-b8a2-1f4d77b1e360","https://1c1dda6be0.us.serverless.gateways.konggateway.com","https://y7h0c1c1nd3xyq64.us.identity.konghq.com/auth"
"us","student-72-cp","02e136ed-0500-4691-af8f-d231f185fcd0","https://00a9d8f998.us.serverless.gateways.konggateway.com","https://1r3a63029jg7zd1o.us.identity.konghq.com/auth"
"us","student-73-cp","9fe0dae8-80e3-4989-b19a-a848f741ee74","https://290269e280.us.serverless.gateways.konggateway.com","https://8882bctv915at5hr.us.identity.konghq.com/auth"
"us","student-74-cp","c667d776-3400-415b-8355-f5df63b18dce","https://3db0c7935f.us.serverless.gateways.konggateway.com","https://5i89ta4dg3kf4ydz.us.identity.konghq.com/auth"
"us","student-75-cp","1bde13df-52ec-4815-a515-c90cf2eaeb53","https://262ea2f586.us.serverless.gateways.konggateway.com","https://d1bstf3xb7ers95g.us.identity.konghq.com/auth"
"us","student-76-cp","7409efba-c428-41df-89a4-9943b8a2d88a","https://0a0890d3b5.us.serverless.gateways.konggateway.com","https://uv819h04hecguszw.us.identity.konghq.com/auth"
"us","student-77-cp","75a2f591-3c88-4087-bdd3-5ae8e7e0a939","https://47bb3b0061.us.serverless.gateways.konggateway.com","https://9kx7d45wywvu9edr.us.identity.konghq.com/auth"
"us","student-78-cp","ff584ca4-75ac-4415-a169-87c6d7bb5478","https://79d7c8ef1d.us.serverless.gateways.konggateway.com","https://xbdnmtg6g2l7jl63.us.identity.konghq.com/auth"
"us","student-79-cp","2df7d8d7-ea8d-4a89-8c5d-704584a40117","https://9da9c9e62d.us.serverless.gateways.konggateway.com","https://ex9deoba0g0erbrc.us.identity.konghq.com/auth"
"us","student-80-cp","0ec987b2-8ff0-4c30-bfb4-bf7f0424e08c","https://831a1aa246.us.serverless.gateways.konggateway.com","https://davcvupdjr9uu57a.us.identity.konghq.com/auth"
"us","student-81-cp","4168d97e-594d-4acd-9af4-3047d3085419","https://b967cdea16.us.serverless.gateways.konggateway.com","https://4pxhebdqgv5njock.us.identity.konghq.com/auth"
"us","student-82-cp","95030318-649d-4fff-a6b4-a737fbd14731","https://f40d772692.us.serverless.gateways.konggateway.com","https://r9k6kh2umof212sc.us.identity.konghq.com/auth"
"us","student-83-cp","bfd28ca0-f7bd-4c40-81f5-b0628110dc55","https://dfe63084f0.us.serverless.gateways.konggateway.com","https://m19sq13btmp6c8gu.us.identity.konghq.com/auth"
"us","student-84-cp","a821df32-3690-4529-b30f-bbaebba1bc65","https://73b4cd6b2e.us.serverless.gateways.konggateway.com","https://nspg32lb7ouwam2g.us.identity.konghq.com/auth"
"us","student-85-cp","01a72e25-2261-46ee-a9d2-de354b2f6318","https://9be9d4c5b6.us.serverless.gateways.konggateway.com","https://z0qwbjev6bywfwdc.us.identity.konghq.com/auth"
"us","student-86-cp","1ff8d921-716e-4873-bfb6-19ac06facb55","https://17b3e878e3.us.serverless.gateways.konggateway.com","https://rl6lvaqfys2jt8c8.us.identity.konghq.com/auth"
"us","student-87-cp","c7887e56-4785-47cd-a0d2-0257bc5084f3","https://fc6c6a8c78.us.serverless.gateways.konggateway.com","https://pm7w2vcv0b1f62n4.us.identity.konghq.com/auth"
"us","student-88-cp","cbd2faaa-f4c0-4ea6-aef8-f7c27af6d742","https://b2462b0534.us.serverless.gateways.konggateway.com","https://es31ng0zoyudj9a4.us.identity.konghq.com/auth"
"us","student-89-cp","2fd7d05c-0526-43e1-b888-5b332f5f49f9","https://5c30105007.us.serverless.gateways.konggateway.com","https://7q40r2v6tpijpof5.us.identity.konghq.com/auth"
"us","student-90-cp","71e6e2c9-00b1-4051-8b81-7b965131f01b","https://83b2988f72.us.serverless.gateways.konggateway.com","https://c4o1f74unzfy7qba.us.identity.konghq.com/auth"
